ID,Name,Owner,Controler,Religion,Culture
2437,Seganka,PLC,PLC,catholic,polish
2438,Kharya,PLC,PLC,catholic,polish
2439,Yarmanka,PLC,PLC,catholic,polish
2440,Kagyrgyn,CHV,CHV,tengri_pagan_reformed,kamchatkan
2441,Iglino,PLC,PLC,catholic,polish
2442,Ust-Kut,PLC,PLC,catholic,polish
2443,Kan,PLC,PLC,catholic,polish
2444,Bashgird,PLC,PLC,catholic,polish
2445,Mangazea,NONE,NONE,tengri_pagan_reformed,samoyed
2446,Chara,PLC,PLC,catholic,polish
2447,Matrega,PLC,PLC,catholic,pontic_greek
2448,Fezzan,ITA,RUM,catholic,tunisian
2449,Jufra,ITA,RUM,catholic,tunisian
2450,Ghadames,ITA,RUM,catholic,tunisian
2451,Thubaqt,ITA,RUM,catholic,tunisian
2452,Zuwarah,ITA,RUM,ibadi,tunisian
2453,Sfax,ITA,RUM,sunni,tunisian
2454,Kef,ITA,RUM,catholic,tunisian
2455,Bizerte,ITA,RUM,catholic,tunisian
2456,Touggourt,ITA,RUM,sunni,algerian
2457,Mzab,ITA,PER,ibadi,berber
2458,Hodna,ITA,ITA,sunni,algerian
2459,Titteri,FRA,REB,protestant,algerian
2460,Saoura,FRA,FRA,protestant,moroccan
2461,Dahra,FRA,FRA,protestant,algerian
2462,Ouarsenis,TLC,TLC,protestant,berber
2463,Kasdir,TLC,TLC,protestant,berber
2464,Ouarzazate,TLC,TLC,protestant,berber
2465,Oujda,TLC,TLC,protestant,berber
2466,Draa,FRA,FRA,protestant,moroccan
2467,Meknes,SPA,SPA,catholic,moroccan
2468,Tadla,SPA,SPA,catholic,moroccan
2469,Dukkala,SPA,SPA,catholic,moroccan
2470,Haha,SPA,SPA,sunni,berber
2471,Chott el-Jerid,NONE,NONE,NONE,NONE
2472,Ouargla,ITA,REB,sunni,berber
2473,Sousse,ITA,RUM,catholic,tunisian
2474,Tajarhi,ITA,RUM,sunni,tuareg
2475,Djado,ITA,RUM,sunni,tuareg
2476,Kuumeyay,C18,C18,protestant,piman
2477,Ukom'nom,C18,C18,catholic,mexican
2478,Tachi,C18,C18,protestant,mexican
2479,Maidu,C18,C18,catholic,mexican
2480,Shasta,C18,C18,catholic,mexican
2481,Maqlaqs,C20,C20,catholic,catalan
2482,Kalapuya,C20,C20,totemism,chinook
2483,Umatalum,C20,C20,catholic,catalan
2484,Aqokulo,C20,C20,catholic,catalan
2485,Kwaiailk,C20,C20,catholic,catalan
2486,Mamatchatpam,C20,C20,catholic,mexican
2487,Sqeliz,C20,C20,catholic,mexican
2488,Palus,C20,C20,catholic,mexican
2489,Boho'inee,C20,C20,catholic,mexican
2490,Kusiutta,C20,C20,totemism,shoshone
2491,Hwalbay,C18,C18,protestant,piman
2492,Bedonkohe,C08,C08,catholic,mexican
2493,Hopituh,C18,C18,protestant,pueblo
2494,Shiwinna,C08,C08,totemism,pueblo
2495,Aa'ku,C08,C08,totemism,pueblo
2496,Saldindé,C08,C08,totemism,mescalero
2497,Tsès Sembai,C08,C08,catholic,mexican
2498,Tahuundé,C08,C08,catholic,mexican
2499,Coahuilteco,C08,C08,catholic,mexican
2500,Tel Kondaha,C08,C08,catholic,mexican
2501,Piikani,C12,C12,protestant,danish
2502,Haaninin,C12,C12,protestant,danish
2503,Ashshipite,C13,C13,anglican,american
2504,Eeelalapito,C08,C08,totemism,kiowa
2505,Tsetsehesahese,C13,C13,anglican,american
2506,Kuccuntikka,C13,C13,anglican,american
2507,Baachinena,C13,C13,anglican,american
2508,Skiri,C13,C13,anglican,american
2509,Utsetha,C13,C13,totemism,wichita
2510,Hiraaca,DAN,DAN,anglican,dakota
2511,Itscheabine,C02,C02,catholic,irish
2512,Wahpekute,C02,C02,catholic,irish
2513,Moingwena,C02,C02,totemism,illini
2514,Mishigamaw,C13,C13,anglican,english
2515,Satuskhdin,C13,C13,totemism,yoron
2516,Adai,C13,C13,totemism,caddo
2517,Bdewekhantunwan,C02,C02,totemism,dakota
2518,La Pointe,C02,C02,totemism,anishinabe
2519,Kilatika,C02,C02,catholic,irish
2520,Mengkonkia,C02,C02,catholic,irish
2521,Saginawe,C02,C02,totemism,anishinabe
2522,Mascouten,C02,C02,totemism,mesquakie
2523,Piankeshaw,C02,C02,catholic,irish
2524,Waapi-nipi,C02,C02,catholic,irish
2525,Chalahgawtha,C02,C02,totemism,tionontate
2526,Shatteras,C02,C02,totemism,shawnee
2527,Atali,C02,C02,totemism,creek
2528,Yazoo,C13,C13,totemism,natchez
2529,Natchez,C13,C13,totemism,natchez
2530,Taneks-Haya,C02,C02,totemism,choctaw
2531,Abihka,C02,C02,totemism,creek
2532,Mabila,C02,C02,totemism,choctaw
2533,Chatot,C02,C02,totemism,creek
2534,Yustaga,C02,C02,totemism,yamasee
2535,Calusa,C02,C02,totemism,yamasee
2536,Mayaimi,C02,C02,totemism,arawak
2537,Ichisi,C02,C02,totemism,yamasee
2538,Ocute,C02,C02,totemism,yamasee
2539,Mocama,C02,C02,totemism,yamasee
2540,Etowah,C02,C02,totemism,creek
2541,Saluda,C02,C02,totemism,cherokee
2542,Cusabo,C02,C02,totemism,catawba
2543,Waccamaw,C02,C02,protestant,danish
2544,Yadkin,C02,C02,totemism,catawba
2545,Waxhaw,C02,C02,protestant,danish
2546,Chicora,C02,C02,protestant,danish
2547,Roanoke,C02,C02,totemism,powhatan
2548,Tutelo,C02,C02,totemism,yuchi
2549,Moratok,C02,C02,catholic,irish
2550,Rappahannock,C02,C02,totemism,powhatan
2551,Calicula,C02,C02,catholic,irish
2552,Manahoac,C02,C02,totemism,susquehannock
2553,Patawomac,C02,C02,totemism,catawba
2554,Nentego,C02,C02,totemism,powhatan
2555,Honniasont,C02,C02,catholic,irish
2556,Onojutta,C02,C02,totemism,susquehannock
2557,Atrakwaye,C02,C02,catholic,irish
2558,Espachomy,C02,C02,totemism,delaware
2559,Tekontaroken,C02,C02,catholic,irish
2560,Quiripi,C02,C02,protestant,danish
2561,Wampanoag,C02,C02,totemism,massachusset
2562,Penakuk,C02,C02,totemism,massachusset
2563,Missiasik,C02,C02,catholic,irish
2564,Sokoki,C02,C02,catholic,irish
2565,Kinnipekw,C02,C02,protestant,danish
2566,Peskotomuhkati,C02,C02,protestant,danish
2567,Tobique,C02,C02,protestant,danish
2568,Gespogoitnag,C12,C12,totemism,laurentian
2569,Eskikeogag,C12,C12,protestant,danish
2570,Wolastoqiyik,C12,C12,protestant,danish
2571,Madawaska,C12,C12,protestant,danish
2572,Sigenigteogag,C12,C12,totemism,mikmaq
2573,Placentia,C12,C12,protestant,danish
2574,Sikumiut,C12,C12,protestant,danish
2575,Naskapi,C12,C12,protestant,danish
2576,Ekuanitshu,C12,C12,totemism,innu
2577,Pessamu,C12,C12,protestant,danish
2578,Notiskuan,C12,C12,protestant,danish
2579,Pekuakamiulnuatsh,C12,C12,protestant,danish
2580,Atikamekw,C12,C12,protestant,danish
2581,Timiskaming,C12,C12,protestant,danish
2582,Animouski,C12,C12,protestant,danish
2583,Kikonteku,C12,C12,totemism,laurentian
2584,Masoliantekw,C12,C12,protestant,danish
2585,Arendaronon,C12,C12,totemism,huron
2586,Tionontate,C02,C02,totemism,tionontate
2587,Odawa,C02,C02,totemism,anishinabe
2588,Piscatang,C12,C12,protestant,danish
2589,Kesagami,C12,C12,protestant,danish
2590,Shaggami,C12,C12,totemism,cree
2591,Outoulibi,C12,C12,protestant,danish
2592,Maskekowak,C12,C12,protestant,danish
2593,Wappus,C12,C12,protestant,danish
2594,Quennebigonhelini,C12,C12,totemism,bungi
2595,Kes-ye-hot'inne,C12,C12,protestant,danish
2596,Mahmikiwiniyak,C12,C12,protestant,danish
2597,Sipiwininiwak,C12,C12,protestant,danish
2598,Ye Xa Yabine,C12,C12,protestant,danish
2599,Ayabaskawiiniwak,F03,F03,totemism,chipewyan
2600,Nihithawak,C12,C12,protestant,danish
2601,Dane-zaa,C20,C20,totemism,athabascan
2602,Siksikawa,C12,C12,protestant,danish
2603,Tsek'ene,C20,C20,catholic,mexican
2604,Dakelh,C20,C20,catholic,mexican
2605,Secwepemc,C20,C20,catholic,mexican
2606,Tsilhoqot'in,C20,C20,mahayana,japanese
2607,Syilkx,C20,C20,catholic,catalan
2608,Rocky Mountains,NONE,NONE,NONE,NONE
2609,Nisga'a,C20,C20,totemism,chinook
2610,Heiltsuk,C20,C20,mahayana,japanese
2611,Kodiak,C20,C20,catholic,mexican
2612,Eyak,C20,C20,catholic,catalan
2613,Sitka,GBR,GBR,anglican,english
2614,Cotoname,C08,C08,catholic,mexican
2615,Guamares,GAM,GAM,animism,guamares
2616,Seri,C08,C08,catholic,mexican
2617,Huichol,C07,C07,nahuatl,tepic
2618,Toboso,C08,C08,catholic,mexican
2619,Laguneros,C08,C08,catholic,mexican
2620,Nakipa,C08,C08,catholic,mexican
2621,Tizapan,C07,C07,nahuatl,tepic
2622,Cuitzeo,C07,C07,nahuatl,purepecha
2623,Cutzamala,C07,C07,nahuatl,matlatzinca
2624,Patzcuaro,C07,C07,nahuatl,purepecha
2625,Hinonoeino,C08,C08,totemism,wichita
2626,Tullucan,C08,C08,nahuatl,matlatzinca
2627,Cihuatlan,C11,C11,nahuatl,tlapanec
2628,Tepeacac,C08,C08,nahuatl,aztek
2629,Coyolapan,C08,C08,nahuatl,mixtec
2630,Tochtepec,C08,C08,mesoamerican_religion,chontales
2631,Mixe,C08,C08,mesoamerican_religion,chontales
2632,Xicallanco,C08,C08,mesoamerican_religion,chontales
2633,Ceh Pech,C08,C08,mesoamerican_religion,yucatec
2634,Uaymil,C08,C08,mesoamerican_religion,yucatec
2635,Lacandon,C08,C08,mesoamerican_religion,lacandon
2636,Chacujal,C08,C08,mesoamerican_religion,highland_mayan
2637,Chortli,C08,C08,mesoamerican_religion,highland_mayan
2638,Xoconochco,C08,C08,mesoamerican_religion,zapotek
2639,Raritan,C02,C02,totemism,delaware
2640,Lenca,C08,C08,animism,miskito
2641,Tziccoac,C08,C08,mesoamerican_religion,wastek
2642,Metztitlan,C08,C08,nahuatl,otomi
2643,Apatzingan,C07,C07,nahuatl,purepecha
2644,Cholula,C08,C08,nahuatl,aztek
2645,Teloloapan,C11,C11,nahuatl,aztek
2646,Coixtlahuacan,C08,C08,nahuatl,mixtec
2647,Cuetlaxtlan,C08,C08,mesoamerican_religion,totonac
2648,Yopitzinco,C08,C08,nahuatl,tlapanec
2649,Tehuantepec,C08,C08,mesoamerican_religion,zapotek
2650,Champutun,C08,C08,mesoamerican_religion,yucatec
2651,Ah Canul,C08,C08,mesoamerican_religion,yucatec
2652,Ecab,C08,C08,mesoamerican_religion,yucatec
2653,Iximché,C08,C08,mesoamerican_religion,highland_mayan
2654,Baracoa,C10,C10,catholic,mexican
2655,Bayamo,C10,C10,catholic,mexican
2656,Camaguey,C10,C10,catholic,mexican
2657,Colima,C11,C11,nahuatl,tecos
2658,Maguana,C10,C10,catholic,mexican
2659,Magua,C10,C10,catholic,mexican
2660,Managua,C08,C08,catholic,mexican
2661,Uluas,C08,C08,catholic,mexican
2662,Olancho,C08,C08,catholic,mexican
2663,Nicoya,C08,C08,catholic,mexican
2664,Veraguas,C08,C08,catholic,mexican
2665,Eyeish,C08,C08,totemism,caddo
2666,Tuintsundé,C08,C08,catholic,mexican
2667,Cacaxtes,C08,C08,catholic,mexican
2668,Borrado,C08,C08,catholic,mexican
2669,Hasinai,C08,C08,totemism,caddo
2670,Tahontaenrat,C02,C02,totemism,huron
2671,Missisage,C12,C12,protestant,danish
2672,Kitkehaki,C13,C13,anglican,american
2673,Pasai,GBR,GBR,anglican,acehnese
2674,Peureulak,GBR,GBR,buddhism,acehnese
2675,Rokan,GBR,GBR,buddhism,sumatran
2676,Indragiri,GBR,GBR,buddhism,sumatran
2677,Jambi,GBR,GBR,buddhism,sumatran
2678,Bangka,BHA,BHA,hinduism,sumatran
2679,Belitung,JAP,JAP,mahayana,japanese
2680,Muko-Muko,GBR,GBR,buddhism,sumatran
2681,Pagarruyung,PSA,PSA,buddhism,sumatran
2682,Pariaman,GBR,GBR,buddhism,sumatran
2683,Mentawai,PER,PER,sunni,persian
2684,Nias,PER,PER,sunni,persian
2685,Gayo,GBR,GBR,sunni,acehnese
2686,Bintan,GBR,GBR,buddhism,malayan
2687,Pakuan,AYU,AYU,buddhism,sundanese
2688,Sumedang,AYU,AYU,buddhism,sundanese
2689,Pekalongan,AYU,AYU,buddhism,javanese
2690,Kotagede,AYU,AYU,buddhism,javanese
2691,Kediri,AYU,AYU,buddhism,javanese
2692,Madura,AYU,AYU,buddhism,javanese
2693,Lombok,AYU,AYU,buddhism,javanese
2694,Gangneung,KOR,KOR,confucianism,korean
2695,East Timor,HDR,HDR,sunni,yemeni_culture
2696,Yamdena,HDR,REB,sunni,yemeni_culture
2697,Tondo,WUU,WUU,hinduism,filipino
2698,Pangasinan,WUU,WUU,hinduism,filipino
2699,Bikol,HDR,HDR,sunni,filipino
2700,Panay,WUU,WUU,hinduism,filipino
2701,Tagloc,GBR,GBR,animism,filipino
2702,Butuan,WUU,WUU,animism,filipino
2703,Lehad Datu,KUT,KUT,sunni,bornean
2704,Sibu,BEI,BEI,sunni,bornean
2705,Sigalang,KUT,KUT,sunni,bornean
2706,Katapang,GBR,PER,hinduism,bornean
2707,Barito,KUT,KUT,sunni,bornean
2708,Sampit,GBR,PER,catholic,portugese
2709,Tarakan,KUT,KUT,sunni,bornean
2710,Sambaliung,KUT,KUT,sunni,bornean
2711,Bulungan,BEI,BEI,hinduism,bornean
2712,Samarinda,KUT,KUT,sunni,bornean
2713,Gorontalo,WUU,WUU,animism,sulawesi
2714,Palu,GBR,GBR,animism,sulawesi
2715,Palopo,AYU,AYU,buddhism,sulawesi
2716,Buton,AYU,AYU,buddhism,sulawesi
2717,Sula,GBR,GBR,animism,moluccan
2718,Fak-Fak,GBR,GBR,catholic,portugese
2719,Madang,GBR,GBR,catholic,portugese
2720,Lae,GBR,GBR,catholic,portugese
2721,Kerema,GBR,GBR,catholic,portugese
2722,Daru,GBR,GBR,catholic,portugese
2723,Yos Sudarso,GBR,GBR,catholic,portugese
2724,Asmat,GBR,GBR,catholic,portugese
2725,Aru,JAP,JAP,mahayana,moluccan
2726,Malgana,C16,PER,catholic,portugese
2727,Minang,C21,C21,dreamtime,nyoongah
2728,Tiwi,BEI,BEI,dreamtime,gunwinyguan
2729,Yolngu,C16,PER,dreamtime,gunwinyguan
2730,Awngthim,C16,C16,catholic,portugese
2731,Guugu Yimithirr,C16,C16,catholic,portugese
2732,Wulgurukaba,C16,C16,catholic,portugese
2733,Baiali,AWN,AWN,dreamtime,paman
2734,Yuin,C19,C19,dreamtime,aboriginal
2735,Gunditjmara,C19,C19,dreamtime,palawa
2736,Nukunu,C16,C16,catholic,portugese
2737,Wairarapa,TAK,TAK,animism,maori
2738,Te Tau Ihu,WAI,WAI,animism,maori
2739,Waikato,TAN,TAN,animism,maori
2740,Borneo,NONE,NONE,NONE,NONE
2741,Jeju,KOR,KOR,confucianism,korean
2742,Yukjin,PLC,PLC,catholic,korean
2743,Gyeongseong,PLC,PLC,catholic,korean
2744,Yeongbyeon,PLC,PLC,catholic,korean
2745,Gyeongju,KOR,KOR,confucianism,korean
2746,Vidin,RUM,ITA,orthodox,bulgarian
2747,Khara Narin Ula,PLC,PLC,catholic,xibei
2748,Jianchang,AYU,AYU,buddhism,yi
2749,Tikhvin,PLC,PLC,catholic,novgorodian
2750,Plovdiv,RUM,FRA,sunni,bulgarian
2751,Cuenca,SPA,SPA,catholic,castillian
2752,Romsdal,FRA,FRA,protestant,norwegian
2753,Narbonne,SPA,SPA,catholic,occitain
2754,La Mancha,SPA,SPA,catholic,castillian
2755,Soria,SPA,SPA,catholic,castillian
2756,Welayta,WLY,WLY,coptic,sidamo
2757,Kaffa,KAF,KAF,coptic,oromo
2758,Illubabor,DAM,DAM,coptic,sidamo
2759,Gambela,DAM,DAM,shamanism,oromo
2760,Hadiya,RUM,RUM,shamanism,oromo
2761,Arsi,RUM,RUM,shamanism,oromo
2762,Damot,DAM,DAM,shamanism,oromo
2763,Asosa,DAM,DAM,coptic,amhara
2764,Ausa,RUM,RUM,sunni,afar
2765,Assab,RUM,RUM,sunni,afar
2766,Mendefera,MED,MED,coptic,tigray
2767,Enderta,RUM,RUM,coptic,tigray
2768,Angot,RUM,RUM,sunni,afar
2769,Lasta,RUM,RUM,coptic,amhara
2770,Agew,DAM,DAM,coptic,amhara
2771,Semien,RUM,RUM,coptic,amhara
2772,Dembiya,RUM,RUM,sunni,amhara
2773,Mora,RUM,RUM,sunni,oromo
2774,Kismayo,RUM,RUM,sunni,somali
2775,Merca,RUM,RUM,sunni,somali
2776,Afgooye,GLE,GLE,sunni,somali
2777,Bardera,RUM,RUM,sunni,somali
2778,Werder,RUM,RUM,sunni,somali
2779,Afder,OGD,OGD,sunni,oromo
2780,Beledweyne,RUM,RUM,sunni,somali
2781,Gedo,GLE,GLE,sunni,somali
2782,Warsheikh,RUM,RUM,sunni,somali
2783,Hobyo,RUM,RUM,sunni,somali
2784,Galkayo,RUM,RUM,sunni,somali
2785,El Buur,RUM,RUM,sunni,somali
2786,Bosaso,RUM,RUM,sunni,somali
2787,Hamasien,MED,MED,coptic,tigray
2788,Hafun,RUM,RUM,sunni,somali
2789,Las Khorey,RUM,RUM,sunni,somali
2790,Sanaag,RUM,RUM,sunni,somali
2791,Ankober,RUM,RUM,shamanism,oromo
2792,Togdheer,RUM,RUM,sunni,somali
2793,Hargeisa,RUM,RUM,sunni,somali
2794,Barawa,RUM,RUM,sunni,somali
2795,Meregh,RUM,RUM,sunni,somali
2796,Pate,MLI,MLI,sunni,swahili
2797,Shendy,YAO,YAO,coptic,nubian
2798,Soba,RUM,RUM,coptic,nubian
2799,Sennar,DAM,DAM,coptic,nubian
2800,Waylula,RUM,RUM,coptic,nubian
2801,Medwa,RUM,RUM,shamanism,tunjur
2802,Kobbe,RUM,RUM,shamanism,tunjur
2803,Orinoco Delta,C23,C23,catholic,portugese
2804,Guasipati,C04,C04,catholic,brazilian
2805,Uyapari,C23,C23,protestant,saxon
2806,Guajira,C14,C14,catholic,platinean
2807,Altagracia,C14,C14,catholic,platinean
2808,Coro,C14,C14,catholic,platinean
2809,Llanos,C14,C14,catholic,platinean
2810,Apure,C14,C14,catholic,platinean
2811,Atabapo,C14,C14,catholic,platinean
2812,Pore,C14,C14,catholic,platinean
2813,Merida,C14,C14,catholic,platinean
2814,Meta,C14,C14,catholic,platinean
2815,Puerto Carreno,C14,C14,animism,guajiro
2816,Guaviare,C14,C14,catholic,platinean
2817,Neiva,C14,C14,catholic,platinean
2818,Popayan,C14,C14,catholic,platinean
2819,Darien,C14,C14,catholic,mexican
2820,Esmeraldas,C14,C14,inti,cara
2821,Piwra,C15,C15,inti,chimuan
2822,Tucume,C15,C15,inti,chimuan
2823,Moyobamba,C15,C15,inti,chachapoyan
2824,Wankapampa,INC,INC,inti,inca
2825,Pisqupampa,C15,C15,inti,inca
2826,Chimbote,C15,C15,inti,chimuan
2827,Huaraz,C15,C15,inti,inca
2828,Camana,C15,C15,catholic,platinean
2829,Ayaviri,C15,C15,inti,aimara
2830,Quero,C15,C15,inti,inca
2831,Tiahuanaco,C15,C15,inti,aimara
2832,San Joaquin,C15,C15,catholic,platinean
2833,Madre de Dios,C15,C15,catholic,platinean
2834,Santa Cruz de la Sierra,C15,C15,catholic,platinean
2835,Sucre,C15,C15,inti,aimara
2836,Tucuman,C09,C09,inti,diaguita
2837,Santa Catalina,C09,C09,inti,diaguita
2838,Tarija,C15,C15,inti,aimara
2839,Puna de Atacama,C09,C09,catholic,catalan
2840,Calama,C17,C17,catholic,platinean
2841,Antofagasta,C09,C09,catholic,catalan
2842,Santiago del Estero,C09,C09,anglican,platinean
2843,La Rioja,C09,C09,catholic,castillian
2844,Chepes,C09,C09,anglican,platinean
2845,San Juan,C09,C09,catholic,castillian
2846,Quisquisacate,C09,C09,catholic,platinean
2847,San Luis,C09,C09,anglican,platinean
2848,Santa Fe,C09,C09,catholic,castillian
2849,Rosario,C09,C09,catholic,platinean
2850,Montevideo,C09,C09,catholic,platinean
2851,Colonia,C09,C09,catholic,platinean
2852,Salto,C09,C09,anglican,platinean
2853,Yapeyú,C09,C09,anglican,castillian
2854,Chaco Central,C09,C09,anglican,castillian
2855,Misiones,C09,C09,animism,guarani
2856,Highveld,GBR,RUM,catholic,portugese
2857,Rio Grande do Sul,C04,C04,anglican,english
2858,Santiago,C09,C09,anglican,castillian
2859,Itapúa,C09,C09,anglican,platinean
2860,Querandi,C09,C09,anglican,platinean
2861,Sauce,C09,C09,anglican,platinean
2862,Coquimbo,C09,C09,catholic,platinean
2863,Rio Negro,C09,C09,catholic,platinean
2864,Senqu,GBR,RUM,anglican,portugese
2865,Puelches,C09,C09,anglican,platinean
2866,Olavarria,C09,C09,anglican,platinean
2867,Chanar,C09,C09,animism,mapuche
2868,San Antonio,C09,C09,catholic,platinean
2869,Florida Blanca,C09,C09,anglican,platinean
2870,Tehuelmapu,C09,C09,anglican,platinean
2871,Poya,C09,C09,anglican,platinean
2872,Chiquiyami,C09,C09,animism,charruan
2873,Chiloe,C09,C09,anglican,platinean
2874,Aysen,C09,C09,anglican,platinean
2875,Chubut,C09,C09,anglican,platinean
2876,Teush,C09,C09,anglican,platinean
2877,Mendoza,C09,C09,catholic,castillian
2878,Matara,C09,C09,anglican,castillian
2879,Santa Tecla,C09,C09,anglican,platinean
2880,Griqualand,GBR,RUM,catholic,portugese
2881,Corumba,C04,C04,catholic,portugese
2882,Fuerte Borbon,C15,C15,catholic,platinean
2883,Melodia,C15,C15,catholic,platinean
2884,Povos das Missoes,C04,C04,animism,guarani
2885,Barra,C04,C04,catholic,brazilian
2886,Parnaiba,C04,C04,catholic,brazilian
2887,Santa Catarina,C04,C04,catholic,brazilian
2888,Cuiaba,C04,C04,catholic,portugese
2889,Rio Branco,C04,C04,catholic,brazilian
2890,Marajó,C04,C04,catholic,brazilian
2891,Santo Antonio da Manga,C04,C04,catholic,brazilian
2892,Araxas,C04,C04,catholic,brazilian
2893,Ofaie,C04,C04,catholic,brazilian
2894,Sao Joao del Rei,C04,C04,catholic,portugese
2895,Castro,C04,C04,catholic,brazilian
2896,Campinas,C04,C04,catholic,brazilian
2897,Araraquara,C04,C04,catholic,brazilian
2898,Serro,C04,C04,catholic,brazilian
2899,Vila Rica,C04,C04,catholic,brazilian
2900,Guapore,C15,C15,catholic,platinean
2901,Cerejeiras,C15,C15,protestant,platinean
2902,Vila Bela,C15,C15,catholic,platinean
2903,Caceres,C04,C04,catholic,portugese
2904,Diamantino,C04,C04,catholic,portugese
2905,Rio Das Mortes,C04,C04,catholic,brazilian
2906,Ipora,C04,C04,catholic,brazilian
2907,Vila Boa,C04,C04,catholic,brazilian
2908,Arrial dos Couros,C04,C04,animism,ge
2909,Conceicao,C04,C04,catholic,brazilian
2910,Pontal,C04,C04,catholic,brazilian
2911,Natividad,C04,C04,catholic,brazilian
2912,Sergipe,C04,C04,catholic,brazilian
2913,Jeremoabo,C04,C04,catholic,brazilian
2914,Inhambupe,C04,C04,catholic,brazilian
2915,Pambu,C04,C04,catholic,brazilian
2916,Rio Contas,C04,C04,animism,tupinamba
2917,Paratinga,C04,C04,catholic,brazilian
2918,Campo Largo,C04,C04,catholic,brazilian
2919,Luziana,C04,C04,catholic,brazilian
2920,Coxim,C04,C04,catholic,portugese
2921,Alagoas,C04,C04,catholic,brazilian
2922,Borborema,C04,C04,catholic,brazilian
2923,Pastos Bons,C04,C04,catholic,brazilian
2924,Timon,C04,C04,catholic,brazilian
2925,Parnagua,C04,C04,animism,ge
2926,Grajau,C04,C04,catholic,brazilian
2927,Alcantara,C04,C04,catholic,brazilian
2928,Tucurui,C04,C04,catholic,brazilian
2929,Para,C04,C04,catholic,brazilian
2930,Santarem,C04,C04,catholic,portugese
2931,Pirara,C04,C04,catholic,brazilian
2932,Wadai,ITA,RUM,shamanism,tunjur
2933,Barcelos,C04,C04,catholic,brazilian
2934,Manaus,C04,C04,catholic,brazilian
2935,Muturu,C04,C04,catholic,brazilian
2936,Guyana,NONE,NONE,NONE,NONE
2937,Suriname,C04,C04,catholic,brazilian
2938,Oiapoque,C04,C04,catholic,brazilian
2939,Zaraza,C14,C14,catholic,platinean
2940,Chichas,C15,C15,inti,aimara
2941,Choquechaca,C15,C15,inti,aimara
2942,Charcas,C15,C15,inti,aimara
2943,Chachapoyas,C15,C15,inti,chachapoyan
2944,Ucayali,C15,C15,catholic,platinean
2945,Yurimaguas,C15,C15,catholic,platinean
2946,Quillacas,C15,C15,inti,aimara
2947,Macaya,C15,C15,inti,aimara
2948,Matamba,YAK,YAK,shamanism,mbundu
2949,Mbata,GBR,RUM,catholic,kongolese
2950,Buhera,GBR,RUM,shamanism,shona
2951,Manyika,GBR,RUM,shamanism,shona
2952,Madanda,GBR,RUM,shamanism,shona
2953,Hjälmaren,NONE,NONE,NONE,NONE
2954,Djerba,ITA,RUM,ibadi,tunisian
2955,Ingolstadt,GER,GER,protestant,bavarian
2956,Straubing,GER,GER,protestant,bavarian
2957,Regensburg,GER,GER,protestant,bavarian
2958,Osterode,PLC,PLC,catholic,prussian
2959,Tarnow,PLC,PLC,catholic,polish
2960,Nowy Sacz,PLC,PLC,catholic,polish
2961,Lwow,PLC,PLC,catholic,ruthenian
2962,Rowne,PLC,PLC,catholic,ruthenian
2963,Notec,PLC,PLC,catholic,polish
2964,Altmark,GER,GER,protestant,saxon
2965,Vogtland,GER,GER,protestant,saxon
2966,Glogau,PLC,PLC,catholic,saxon
2967,Eger,BOH,BOH,protestant,czech
2968,Budejovice,BOH,BOH,protestant,czech
2969,Sternberg,PLC,PLC,catholic,saxon
2970,Hradecko,PLC,PLC,catholic,czech
2971,Hoya,FRA,FRA,protestant,hannoverian
2972,Paderborn,FRA,FRA,protestant,hannoverian
2973,Meppen,FRA,FRA,protestant,hannoverian
2974,Loon,FRA,FRA,protestant,flemish
2975,Kleves,FRA,FRA,protestant,hessian
2976,Perugia,ITA,ITA,catholic,umbrian
2977,Urbino,ITA,ITA,catholic,umbrian
2978,Arezzo,ITA,ITA,catholic,tuscan
2979,Novara,ITA,ITA,catholic,lombard
2980,Lucca,ITA,ITA,catholic,tuscan
2981,Montferrat,ITA,ITA,catholic,piedmontese
2982,Syracuse,SPA,SPA,catholic,sicilian
2983,Salerno,ITA,ITA,catholic,neapolitan
2984,Cosenza,ITA,ITA,catholic,neapolitan
2985,Capitanata,ITA,ITA,catholic,neapolitan
2986,Cagliari,ITA,ITA,catholic,sardinian
2987,Urgell,SPA,SPA,catholic,catalan
2988,Tarragona,SPA,SPA,catholic,catalan
2989,Rioja,SPA,SPA,catholic,castillian
2990,Teruel,SPA,SPA,catholic,aragonese
2991,Forcalquier,SPA,SPA,catholic,occitain
2992,Albenga,ITA,ITA,catholic,ligurian
2993,Uckermark,PLC,PLC,catholic,pommeranian
2994,Wolgast,PLC,PLC,catholic,polish
2995,Stolp,PLC,PLC,catholic,polish
2996,Wismar,GER,GER,protestant,pommeranian
2997,Tuchola,PLC,PLC,catholic,prussian
2998,Buzau,RUM,RUM,orthodox,romanian
2999,Hormuz,RUM,RUM,sunni,gulf_arabic
3000,Nis,RUM,FRA,orthodox,serbian
3001,Skopje,RUM,RUM,orthodox,bulgarian
3002,Visoki,RUM,FRA,orthodox,bosnian
3003,Euboea,RUM,RUM,anglican,greek
3004,PROV3004,NONE,NONE,NONE,NONE
3005,PROV3005,NONE,NONE,NONE,NONE
3006,PROV3006,NONE,NONE,NONE,NONE
3007,PROV3007,NONE,NONE,NONE,NONE
3008,PROV3008,NONE,NONE,NONE,NONE
3009,PROV3009,NONE,NONE,NONE,NONE
